League,Season,Date,Team_Home,FBREFPossession_Home,FBREFSave%_Home,Goals_Home,FBREFAst_Home,FBREFPK_Home,FBREFPKatt_Home,FBREFSh_Home,FBREFSoT_Home,FBREFCrdY_Home,FBREFCrdR_Home,FBREFxg_Home,FBREFxa_Home,FBREFSCA_Home,FBREFGCA_Home,Team_Away,FBREFPossession_Away,FBREFSave%_Away,Goals_Away,FBREFAst_Away,FBREFPK_Away,FBREFPKatt_Away,FBREFSh_Away,FBREFSoT_Away,FBREFCrdY_Away,FBREFCrdR_Away,FBREFxg_away,FBREFxa_Away,FBREFSCA_Away,FBREFGCA_Away,FBREFORating_Home,FBREFDRating_Home,FBREFORating_Away,FBREFDRating_Away
Ligue1,2020-2021,2020-12-19,Nice,55,62.5,1,1,0,0,8,1,1,0,0.9,0.8,11.0,2.0,Lyon,45,0.0,4,1,1,1,12,8,1,0,3.5,1.3,18.0,5.0,1.4573793,0.7774807,1.0082417,0.7815646
Ligue1,2020-2021,2020-12-20,Brest,56,50.0,2,2,0,0,15,7,2,0,1.8,1.8,27.0,3.0,Montpellier,44,71.4,2,2,0,0,10,4,1,0,0.6,0.6,16.0,4.0,1.5895977,0.9030179,1.0397218,0.9613782
Ligue1,2020-2021,2020-12-20,Nantes,60,83.3,1,0,0,0,9,2,3,0,0.7,0.2,13.0,0.0,Angers,40,50.0,1,1,0,0,12,6,0,0,1.0,0.8,17.0,1.0,1.5809835,0.9273305,0.7548395,0.7803797
Ligue1,2020-2021,2020-12-20,Strasbourg,55,66.7,0,0,0,0,9,3,2,0,0.8,0.2,7.0,0.0,Bordeaux,45,100.0,2,2,0,0,11,6,1,0,0.6,0.6,19.0,4.0,0.9613867,0.73343956,0.7005733,1.0409923
Ligue1,2020-2021,2020-12-20,Saint-Étienne,59,75.0,2,2,0,1,17,8,2,0,2.8,1.2,31.0,4.0,Nîmes,41,75.0,2,0,1,1,9,4,3,0,1.8,0.4,16.0,2.0,1.3503551,1.0398426,0.81448865,0.933045
Ligue1,2020-2021,2020-12-20,Dijon,53,83.3,0,0,0,0,12,1,2,0,1.1,0.7,16.0,0.0,Monaco,47,100.0,1,1,0,0,13,6,1,0,1.3,0.9,18.0,2.0,0.81603193,0.6372642,1.1585546,0.59879243
Ligue1,2020-2021,2020-12-20,Lorient,43,25.0,0,0,0,0,11,2,1,0,1.3,1.2,18.0,0.0,Rennes,57,100.0,3,3,0,0,15,4,2,0,1.3,1.1,26.0,6.0,1.3095849,0.6216091,1.5648375,0.88476676
Ligue1,2020-2021,2020-12-20,Lille,31,100.0,0,0,0,0,8,2,0,0,0.6,0.5,9.0,0.0,Paris S-G,69,100.0,0,0,0,0,8,1,2,0,0.8,0.6,15.0,0.0,0.5387386,0.7147091,2.0420196,0.9478495
Ligue1,2020-2021,2020-12-23,Nice,42,80.0,2,2,0,0,3,3,3,1,0.4,0.4,6.0,4.0,Lorient,58,33.3,2,1,1,1,23,5,4,0,2.6,1.6,33.0,3.0,1.0482934,0.6803844,1.5084927,1.0153863
Ligue1,2020-2021,2020-12-23,Rennes,62,100.0,1,1,0,0,11,6,1,0,1.0,0.9,18.0,2.0,Metz,38,83.3,0,0,0,0,10,4,1,0,1.2,0.7,16.0,0.0,1.117248,0.8663879,0.70151776,0.61098766
Ligue1,2020-2021,2020-12-23,Bordeaux,62,40.0,1,1,0,0,9,3,3,0,1.2,0.7,16.0,2.0,Reims,38,66.7,3,2,0,0,10,5,1,0,1.4,0.9,14.0,4.0,1.9343705,1.2054601,0.8973617,0.733726
Ligue1,2020-2021,2020-12-23,Nîmes,46,25.0,1,1,0,0,8,1,2,1,0.9,0.7,12.0,2.0,Dijon,54,0.0,3,2,0,0,15,4,2,0,1.4,1.3,26.0,5.0,0.89993656,1.1594597,0.9835864,0.68468446
Ligue1,2020-2021,2020-12-23,Lens,47,100.0,2,1,1,1,10,3,0,0,2.1,1.3,19.0,4.0,Brest,53,0.0,1,0,1,1,9,2,2,0,1.4,0.5,18.0,2.0,1.4407814,0.78494316,1.2095408,0.80594766
Ligue1,2020-2021,2020-12-23,Monaco,40,80.0,2,2,0,0,2,2,3,1,0.8,0.8,4.0,4.0,Saint-Étienne,60,0.0,2,1,1,1,17,5,2,0,1.9,1.0,33.0,4.0,0.63254154,0.6513205,1.1173152,0.717613
Ligue1,2020-2021,2020-12-23,Montpellier,47,60.0,2,1,0,0,17,6,3,0,0.9,0.5,22.0,3.0,Lille,53,66.7,3,2,1,1,8,5,2,0,2.0,1.2,16.0,6.0,0.6540397,0.8026068,1.1550038,1.0325086
Ligue1,2020-2021,2020-12-23,Angers,32,50.0,2,1,0,0,9,2,2,0,1.0,0.7,10.0,2.0,Marseille,68,0.0,1,1,0,1,7,2,4,0,1.3,0.5,13.0,2.0,1.0689263,1.0104067,0.90015763,0.8180429
Ligue1,2020-2021,2020-12-23,Lyon,65,100.0,3,1,0,0,22,11,1,0,3.8,1.8,32.0,4.0,Nantes,35,72.7,0,0,0,0,18,3,3,0,2.1,0.5,24.0,0.0,1.4926258,0.9701637,1.3824418,0.9365305
Ligue1,2020-2021,2020-12-23,Paris S-G,69,100.0,4,2,0,0,17,8,0,0,3.1,1.6,25.0,4.0,Strasbourg,31,50.0,0,0,0,0,8,2,0,0,0.9,0.2,8.0,0.0,2.7031662,0.7916811,1.0450153,0.5862132
Ligue1,2020-2021,2021-01-06,Lorient,42,44.4,2,0,0,0,12,5,1,1,0.7,0.1,12.0,1.0,Monaco,58,60.0,5,4,0,0,15,9,3,0,2.2,0.6,18.0,5.0,1.1614989,0.6850917,1.2766346,0.8466264
Ligue1,2020-2021,2021-01-06,Strasbourg,59,100.0,5,2,2,3,18,9,1,0,4.7,1.3,29.0,8.0,Nîmes,41,66.7,0,0,0,0,6,2,2,0,1.0,1.0,9.0,0.0,1.3227266,1.0419099,0.9808338,0.68193114
Ligue1,2020-2021,2021-01-06,Brest,38,100.0,2,0,0,0,10,6,2,0,1.6,0.4,13.0,2.0,Nice,62,66.7,0,0,0,0,12,7,3,0,1.4,1.1,19.0,0.0,0.83090127,0.5587674,1.8604972,1.0586177
Ligue1,2020-2021,2021-01-06,Metz,43,100.0,0,0,0,0,10,3,1,0,0.7,0.7,20.0,0.0,Bordeaux,57,100.0,0,0,0,0,12,3,2,0,1.0,0.4,19.0,0.0,0.9440247,0.8486491,1.0821815,0.97714305
Ligue1,2020-2021,2021-01-06,Nantes,28,0.0,0,0,0,0,7,2,2,0,1.0,0.6,10.0,0.0,Rennes,72,100.0,0,0,0,0,7,0,2,0,0.7,0.7,13.0,0.0,0.74036324,0.94261277,1.407865,1.2424006
Ligue1,2020-2021,2021-01-06,Lille,65,33.3,1,1,0,0,7,2,3,0,0.5,0.4,9.0,2.0,Angers,35,50.0,2,1,0,0,7,3,1,0,0.4,0.4,10.0,2.0,1.5080506,0.98613006,1.2169954,0.81480014
Ligue1,2020-2021,2021-01-06,Lyon,50,33.3,2,1,1,1,11,5,1,0,2.4,1.5,23.0,6.0,Lens,50,60.0,2,2,0,0,11,3,2,0,0.7,0.6,17.0,4.0,1.1423161,0.58033884,1.6143961,1.1446161
Ligue1,2020-2021,2021-01-06,Saint-Étienne,31,75.0,1,1,0,0,11,5,1,0,1.2,1.2,15.0,2.0,Paris S-G,69,80.0,1,1,0,0,11,4,1,0,1.6,1.5,18.0,2.0,1.061701,1.1153767,1.8713069,0.8321955
Ligue1,2020-2021,2021-01-06,Reims,57,0.0,0,0,0,0,9,3,2,0,0.6,0.3,15.0,0.0,Dijon,43,100.0,0,0,0,0,8,0,3,0,0.2,0.1,8.0,0.0,1.0205457,0.8542729,1.3234074,0.628344
Ligue1,2020-2021,2021-01-06,Marseille,56,83.3,3,3,0,0,18,7,0,0,2.6,2.6,30.0,6.0,Montpellier,44,57.1,1,1,0,0,13,6,0,0,1.1,1.1,23.0,2.0,1.4510374,0.7565201,0.8179193,0.8730944
Ligue1,2020-2021,2021-01-09,Rennes,54,50.0,2,1,0,0,14,6,1,0,1.4,1.0,23.0,4.0,Lyon,46,66.7,2,2,0,0,13,4,2,0,1.1,1.1,21.0,4.0,1.4291997,0.6901475,0.988693,0.7058037
Ligue1,2020-2021,2021-01-09,Reims,37,83.3,3,1,1,1,6,2,2,0,1.4,0.6,12.0,5.0,Saint-Étienne,63,0.0,1,1,0,0,14,6,4,0,1.2,1.0,20.0,1.0,0.8225824,0.6530115,1.3042545,0.8634897
Ligue1,2020-2021,2021-01-09,Metz,44,100.0,1,0,0,0,16,5,2,0,1.4,0.6,26.0,1.0,Nice,56,80.0,1,0,1,1,10,3,2,0,1.5,0.3,17.0,1.0,0.9198903,0.5964907,1.2979863,0.67752576
Ligue1,2020-2021,2021-01-09,Monaco,56,100.0,3,3,0,0,14,5,2,0,2.6,2.3,27.0,6.0,Angers,44,40.0,0,0,0,0,6,2,0,0,0.5,0.5,11.0,0.0,1.1858869,0.9939879,0.96926033,0.6384995
Ligue1,2020-2021,2021-01-09,Dijon,42,100.0,0,0,0,0,4,0,3,0,0.5,0.5,8.0,0.0,Marseille,58,0.0,0,0,0,0,11,4,2,0,1.5,1.0,17.0,0.0,0.9322816,0.5973703,1.5013902,0.7433106
Ligue1,2020-2021,2021-01-09,Bordeaux,48,75.0,2,2,0,0,15,6,2,0,1.5,0.8,25.0,3.0,Lorient,52,66.7,1,0,0,0,13,4,0,0,1.3,0.7,19.0,1.0,1.0928035,0.6455983,1.0367507,0.7273589
Ligue1,2020-2021,2021-01-09,Montpellier,48,75.0,1,0,0,0,8,4,5,0,1.3,0.4,12.0,1.0,Nantes,52,75.0,1,1,0,0,12,4,0,0,1.0,0.5,20.0,2.0,1.1356165,0.74569464,0.95570755,0.75339615
Ligue1,2020-2021,2021-01-09,Paris S-G,62,100.0,3,2,0,0,22,11,1,0,2.9,1.5,35.0,5.0,Brest,38,72.7,0,0,0,0,12,2,1,0,0.8,0.7,20.0,0.0,2.1514513,0.9992238,1.202066,0.6182806
Ligue1,2020-2021,2021-01-09,Nîmes,48,50.0,0,0,0,0,7,0,0,0,0.3,0.2,8.0,0.0,Lille,52,0.0,1,0,0,0,10,2,3,0,1.0,0.6,14.0,0.0,0.8279628,0.7648778,1.3869355,0.8929668
Ligue1,2020-2021,2021-01-09,Lens,64,75.0,0,0,0,0,11,2,1,0,0.6,0.2,17.0,0.0,Strasbourg,36,100.0,1,0,0,0,10,4,1,0,1.3,1.0,13.0,0.0,1.3984864,0.8561825,1.037777,0.7304594
Ligue1,2020-2021,2021-01-15,Montpellier,52,33.3,2,2,0,0,9,3,2,0,0.6,0.4,13.0,3.0,Monaco,48,33.3,3,1,1,1,15,3,3,0,2.7,1.6,28.0,5.0,0.82653636,0.6411298,1.0775781,0.97905177
Ligue1,2020-2021,2021-01-16,Marseille,63,60.0,1,0,0,1,13,6,2,0,2.2,1.1,20.0,1.0,Nîmes,37,83.3,2,2,0,0,8,5,2,0,1.5,1.3,13.0,4.0,1.6502283,0.9158206,1.1981416,0.6731188
Ligue1,2020-2021,2021-01-16,Angers,39,66.7,0,0,0,0,11,4,0,0,0.9,0.9,19.0,0.0,Paris S-G,61,100.0,1,0,0,0,11,3,2,0,1.5,1.4,20.0,0.0,0.8868279,0.8404627,1.4158273,0.73829913
Ligue1,2020-2021,2021-01-17,Brest,43,66.7,1,0,0,0,14,4,1,0,1.6,1.0,22.0,1.0,Rennes,57,75.0,2,1,1,1,6,3,1,0,1.7,0.9,10.0,3.0,1.1375177,0.944363,1.1433016,0.7490026
Ligue1,2020-2021,2021-01-17,Nice,49,66.7,0,0,0,0,10,1,0,0,0.7,0.4,15.0,0.0,Bordeaux,51,100.0,3,3,0,0,17,9,1,0,1.9,1.9,32.0,5.0,0.9478817,0.7596055,1.2987766,1.0023586
Ligue1,2020-2021,2021-01-17,Nantes,41,0.0,1,0,1,1,8,1,3,0,1.0,0.2,9.0,2.0,Lens,59,100.0,1,1,0,1,9,1,3,0,1.7,0.6,16.0,2.0,0.547783,0.822212,1.0254366,0.6653135
Ligue1,2020-2021,2021-01-17,Strasbourg,42,100.0,1,1,0,0,15,3,2,0,2.6,2.5,18.0,2.0,Saint-Étienne,58,66.7,0,0,0,1,8,3,2,0,1.3,0.5,14.0,0.0,0.798636,0.6902429,2.0378509,0.81363976
Ligue1,2020-2021,2021-01-17,Lille,60,75.0,2,0,0,0,16,8,2,0,1.7,0.7,29.0,1.0,Reims,40,75.0,1,1,0,0,8,4,1,0,0.5,0.5,15.0,1.0,1.1565341,0.8003138,0.711383,0.6128562
Ligue1,2020-2021,2021-01-17,Lyon,63,66.7,0,0,0,0,23,6,1,0,1.5,1.2,33.0,0.0,Metz,37,83.3,1,1,0,0,18,3,3,0,1.9,1.2,29.0,2.0,2.2223604,1.5542052,1.4800861,1.3734924
Ligue1,2020-2021,2021-01-20,Marseille,47,75.0,0,0,0,0,4,1,5,0,0.1,0.1,8.0,0.0,Lens,53,100.0,1,1,0,0,13,4,3,0,1.7,0.8,21.0,2.0,1.1486888,0.5989321,1.0974627,0.6953441
Ligue1,2020-2021,2021-01-22,Paris S-G,72,0.0,4,3,0,0,26,8,2,0,5.7,3.0,33.0,7.0,Montpellier,28,100.0,0,0,0,0,5,1,1,1,0.6,0.0,4.0,0.0,1.6869166,0.792173,0.862386,0.7164495
Ligue1,2020-2021,2021-01-23,Lens,55,50.0,0,0,0,0,13,3,2,0,1.0,0.4,20.0,0.0,Nice,45,100.0,1,1,0,0,7,2,1,0,0.6,0.3,8.0,2.0,0.65593266,0.97218555,0.7413795,0.71622217
Ligue1,2020-2021,2021-01-23,Monaco,54,0.0,3,2,0,0,8,6,3,0,1.3,1.2,14.0,4.0,Marseille,46,50.0,1,1,0,0,5,1,5,0,0.5,0.4,6.0,2.0,1.1590083,0.6935787,1.0250267,0.75063616
Ligue1,2020-2021,2021-01-24,Bordeaux,46,85.7,2,1,0,0,7,3,1,0,0.8,0.3,10.0,2.0,Angers,54,33.3,1,0,0,0,15,7,2,0,1.7,1.1,20.0,2.0,0.9755244,0.6303728,1.3756886,0.7097476
Ligue1,2020-2021,2021-01-24,Dijon,50,50.0,1,1,0,0,5,3,1,0,0.6,0.6,9.0,2.0,Strasbourg,50,66.7,1,0,0,0,15,2,0,0,2.9,1.7,26.0,1.0,1.0382943,0.71200955,2.0010886,1.4326897
Ligue1,2020-2021,2021-01-24,Reims,36,0.0,1,1,0,0,12,2,3,0,1.0,0.9,22.0,1.0,Brest,64,50.0,0,0,0,0,15,0,0,0,0.8,0.7,24.0,0.0,1.0897512,1.1801736,1.1235269,0.8068682
Ligue1,2020-2021,2021-01-24,Metz,43,0.0,2,2,0,0,14,4,3,0,0.8,0.5,17.0,3.0,Nantes,57,50.0,0,0,0,0,8,0,1,0,0.2,0.2,8.0,0.0,0.684636,0.84199405,0.8470832,0.721484
Ligue1,2020-2021,2021-01-24,Rennes,67,75.0,0,0,0,0,11,2,2,0,0.8,0.4,19.0,0.0,Lille,33,100.0,1,0,0,0,9,4,2,0,1.0,0.2,10.0,1.0,0.97892076,0.9496227,0.6001968,0.7653756
Ligue1,2020-2021,2021-01-24,Saint-Étienne,40,54.5,0,0,0,0,3,0,3,0,0.5,0.3,3.0,0.0,Lyon,60,0.0,4,3,0,0,18,11,1,0,1.7,1.0,28.0,8.0,0.76476765,0.6307441,1.0305971,0.79062027
Ligue1,2020-2021,2021-01-27,Lorient,46,0.0,2,1,0,0,14,7,2,0,1.2,0.8,17.0,3.0,Dijon,54,57.1,2,2,0,0,7,2,3,0,0.9,0.9,11.0,3.0,1.0144022,0.7192243,1.1512525,0.6002805
Ligue1,2020-2021,2021-01-29,Lyon,56,50.0,2,1,0,0,10,4,1,0,1.3,0.7,19.0,3.0,Bordeaux,44,50.0,1,1,0,0,12,2,2,0,1.1,1.0,18.0,2.0,1.3182144,0.9166907,1.162902,0.64506054
Ligue1,2020-2021,2021-01-30,Montpellier,56,0.0,1,1,0,0,18,7,4,0,1.4,1.0,28.0,2.0,Lens,44,85.7,2,1,0,0,11,2,4,0,0.8,0.3,18.0,2.0,0.9215361,0.680805,0.97253,0.6704862
Ligue1,2020-2021,2021-01-31,Nice,46,0.0,0,0,0,0,7,2,2,0,0.5,0.4,12.0,0.0,Saint-Étienne,54,100.0,1,1,0,0,10,1,2,0,1.1,1.1,17.0,1.0,1.5714378,0.8414102,1.1542602,1.0074105
Ligue1,2020-2021,2021-01-31,Angers,40,100.0,3,3,0,0,12,5,1,0,1.5,1.4,19.0,6.0,Nîmes,60,40.0,1,0,1,1,7,3,3,0,1.0,0.2,11.0,0.0,0.73626286,0.631247,1.4252007,0.90887266
Ligue1,2020-2021,2021-01-31,Lorient,36,100.0,3,1,0,0,16,5,4,0,1.4,1.0,24.0,3.0,Paris S-G,64,40.0,2,0,2,2,12,1,2,0,2.6,0.8,17.0,3.0,1.4601663,1.0636508,1.4303706,0.7777306
Ligue1,2020-2021,2021-01-31,Strasbourg,48,80.0,0,0,0,0,12,2,1,0,1.3,1.0,20.0,0.0,Reims,52,100.0,1,1,0,0,10,5,2,0,1.3,1.2,14.0,2.0,0.8773366,0.69758123,1.384702,1.3380334
Ligue1,2020-2021,2021-01-31,Brest,62,40.0,2,1,0,0,10,5,1,0,1.5,1.4,16.0,2.0,Metz,38,60.0,4,1,1,1,14,5,3,0,1.6,0.7,26.0,8.0,1.607003,1.1957369,1.2864325,0.99534786
Ligue1,2020-2021,2021-01-31,Lille,59,100.0,1,0,0,0,14,2,2,0,1.8,1.0,20.0,2.0,Dijon,41,50.0,0,0,0,0,10,2,2,0,0.4,0.3,13.0,0.0,1.4660947,0.86022425,0.89760536,0.58661
Ligue1,2020-2021,2021-01-31,Nantes,32,60.0,1,1,0,0,9,3,4,1,0.8,0.2,11.0,1.0,Monaco,68,66.7,2,2,0,0,14,5,3,0,1.6,1.2,23.0,4.0,0.7156291,0.6245636,1.268323,0.80035925
Ligue1,2020-2021,2021-02-03,Rennes,59,66.7,1,0,0,0,10,6,2,0,1.5,0.8,16.0,1.0,Lorient,41,83.3,1,1,0,0,12,3,1,0,0.9,0.6,20.0,2.0,1.3623985,0.8446697,1.2293398,0.66918224
Ligue1,2020-2021,2021-02-03,Metz,45,66.7,1,1,0,0,16,6,6,0,0.7,0.7,25.0,2.0,Montpellier,55,83.3,1,0,0,0,15,3,1,0,1.1,0.8,23.0,0.0,1.2981298,1.0471518,0.587467,0.72926533
Ligue1,2020-2021,2021-02-03,Strasbourg,41,0.0,2,0,0,0,9,4,2,0,0.6,0.2,12.0,2.0,Brest,59,50.0,2,1,0,0,3,2,0,0,0.9,0.1,4.0,2.0,0.91913074,0.69279015,1.018273,1.0468258
Ligue1,2020-2021,2021-02-03,Reims,57,100.0,0,0,0,0,10,2,2,0,1.0,0.6,13.0,0.0,Angers,43,100.0,0,0,0,0,6,2,1,0,0.3,0.2,11.0,0.0,1.2142433,1.3665884,0.9000257,0.6434209
Ligue1,2020-2021,2021-02-03,Bordeaux,54,50.0,0,0,0,0,10,4,1,0,0.9,0.6,17.0,0.0,Lille,46,100.0,3,3,0,0,11,6,2,0,2.1,1.9,19.0,6.0,1.1205077,0.72497356,1.2643964,0.7836495
Ligue1,2020-2021,2021-02-03,Dijon,38,88.9,0,0,0,0,14,2,2,0,1.5,1.0,21.0,0.0,Lyon,62,100.0,1,1,0,0,17,9,0,0,2.5,2.0,26.0,1.0,1.185698,0.9233153,1.5881517,0.8957852
Ligue1,2020-2021,2021-02-03,Lens,60,50.0,2,2,0,0,21,4,4,0,1.5,1.3,29.0,4.0,Marseille,40,50.0,2,2,0,0,11,4,2,0,1.7,0.7,16.0,2.0,0.75669754,0.81621456,0.7409545,0.7499432
Ligue1,2020-2021,2021-02-03,Paris S-G,66,100.0,3,2,0,0,14,6,0,0,2.0,1.1,25.0,5.0,Nîmes,34,50.0,0,0,0,0,19,6,1,0,1.7,1.1,29.0,0.0,1.8560352,1.0746286,1.4273795,0.6380389
Ligue1,2020-2021,2021-02-03,Monaco,42,50.0,2,1,1,1,14,5,0,0,2.2,1.2,25.0,4.0,Nice,58,80.0,1,0,0,0,5,2,4,0,0.3,0.1,6.0,1.0,0.74768746,0.7273005,0.85430413,0.9739547
Ligue1,2020-2021,2021-02-03,Saint-Étienne,51,83.3,1,1,0,0,14,7,3,0,1.7,1.6,27.0,2.0,Nantes,49,85.7,1,1,0,0,12,6,1,0,1.7,0.8,20.0,2.0,0.81569934,0.63355035,0.7093441,0.61565727
Ligue1,2020-2021,2021-02-06,Lorient,40,100.0,1,1,0,0,9,3,0,0,0.8,0.7,13.0,2.0,Reims,60,66.7,0,0,0,0,13,3,4,0,1.0,0.7,19.0,0.0,1.2027997,0.94221973,0.7034101,0.7116337
Ligue1,2020-2021,2021-02-06,Lyon,69,100.0,3,1,0,0,16,8,2,0,1.8,1.3,27.0,3.0,Strasbourg,31,62.5,0,0,0,0,8,1,2,1,0.3,0.2,9.0,0.0,1.5171075,0.7374442,0.95963824,0.7747542
Ligue1,2020-2021,2021-02-06,Lens,52,100.0,0,0,0,0,10,3,2,0,1.0,0.2,16.0,0.0,Rennes,48,100.0,0,0,0,0,11,1,4,0,0.8,0.7,13.0,0.0,1.0629176,0.7002177,1.0161176,0.6424358
Ligue1,2020-2021,2021-02-07,Brest,48,75.0,2,0,0,0,25,6,1,0,2.6,1.3,41.0,3.0,Bordeaux,52,66.7,1,1,0,0,8,4,3,0,1.0,1.0,14.0,2.0,1.2805183,0.7473587,1.8266563,1.0796384
Ligue1,2020-2021,2021-02-07,Montpellier,58,75.0,4,2,0,0,24,11,3,0,4.9,2.7,40.0,5.0,Dijon,42,63.6,2,1,1,1,12,4,3,1,1.2,0.5,19.0,3.0,0.95743614,0.7803265,0.7621779,0.7405999
Ligue1,2020-2021,2021-02-07,Saint-Étienne,49,0.0,0,0,0,0,12,3,2,0,0.7,0.5,15.0,1.0,Metz,51,66.7,0,0,0,0,9,0,2,0,0.2,0.2,16.0,0.0,1.0245658,0.63092625,0.9837848,0.6445243
Ligue1,2020-2021,2021-02-07,Nice,51,100.0,2,2,0,0,11,2,2,0,1.3,1.1,15.0,4.0,Angers,49,-50.0,0,0,0,0,11,3,1,0,0.7,0.6,14.0,0.0,1.0440615,0.75657654,1.117862,0.7039896
Ligue1,2020-2021,2021-02-07,Nîmes,44,20.0,3,1,0,0,9,3,1,0,1.3,1.0,15.0,5.0,Monaco,56,0.0,4,3,0,0,11,5,2,0,1.5,1.4,19.0,7.0,1.0539273,0.5862132,0.92217886,0.8473972
Ligue1,2020-2021,2021-02-07,Nantes,44,33.3,0,0,0,0,6,1,3,0,0.5,0.0,7.0,0.0,Lille,56,100.0,2,1,0,0,15,3,0,0,1.8,1.4,24.0,2.0,0.83312446,0.6011231,1.4853963,1.025555
Ligue1,2020-2021,2021-02-07,Marseille,53,0.0,0,0,0,0,12,4,1,1,0.5,0.5,15.0,0.0,Paris S-G,47,100.0,2,2,0,0,9,2,2,0,1.1,1.1,16.0,4.0,1.4796824,0.9837535,1.4863429,0.57983994
Ligue1,2020-2021,2021-02-13,Paris S-G,54,80.0,2,1,0,0,17,4,2,0,2.5,2.1,24.0,3.0,Nice,46,50.0,1,0,0,0,13,5,0,0,1.0,0.7,19.0,1.0,1.6975269,0.72503215,0.87814796,0.8695462
Ligue1,2020-2021,2021-02-13,Reims,37,83.3,1,0,0,0,9,6,2,0,0.6,0.3,14.0,1.0,Lens,63,83.3,1,1,0,1,16,6,0,0,3.4,2.5,25.0,2.0,0.742682,0.7473376,1.719176,0.9679144
Ligue1,2020-2021,2021-02-13,Lyon,55,50.0,1,0,0,0,24,8,0,0,3.5,2.8,44.0,1.0,Montpellier,45,87.5,2,1,0,0,13,4,1,0,1.6,0.4,16.0,4.0,1.7221932,1.1344332,1.0625896,0.6501777
Ligue1,2020-2021,2021-02-14,Monaco,70,0.0,2,1,1,1,11,3,3,0,1.9,1.0,21.0,2.0,Lorient,30,66.7,2,0,1,1,4,1,3,0,1.3,0.0,7.0,3.0,1.2021803,1.1378597,0.82420766,0.7269258
Ligue1,2020-2021,2021-02-14,Angers,66,0.0,1,0,1,1,7,2,2,0,1.5,0.3,10.0,1.0,Nantes,34,100.0,3,2,1,1,6,2,3,0,1.9,1.1,9.0,5.0,4.0402093,1.1065087,0.6026408,0.7824434
Ligue1,2020-2021,2021-02-14,Dijon,49,50.0,0,0,0,0,10,3,4,1,0.6,0.5,17.0,0.0,Nîmes,51,100.0,2,2,0,0,8,4,1,0,1.9,1.8,12.0,4.0,0.94484586,0.591749,0.8518362,0.71134377
Ligue1,2020-2021,2021-02-14,Metz,45,0.0,1,1,0,0,14,3,2,0,0.8,0.8,26.0,2.0,Strasbourg,55,66.7,2,2,0,0,13,2,1,0,1.4,1.2,22.0,4.0,0.68952906,0.68884134,0.6220473,0.6366897
Ligue1,2020-2021,2021-02-14,Rennes,71,33.3,0,0,0,0,13,2,5,0,1.2,0.7,14.0,0.0,Saint-Étienne,29,100.0,2,2,0,0,6,3,2,0,0.4,0.3,11.0,4.0,1.3409704,0.88720006,1.400479,1.1622394
Ligue1,2020-2021,2021-02-14,Lille,68,100.0,0,0,0,0,14,0,2,0,0.6,0.5,24.0,0.0,Brest,32,0.0,0,0,0,0,3,1,1,0,0.1,0.1,5.0,0.0,2.643153,1.0229998,0.7612239,0.8939577
Ligue1,2020-2021,2021-02-14,Bordeaux,56,0.0,0,0,0,0,18,1,1,0,1.3,1.1,30.0,0.0,Marseille,44,100.0,0,0,0,0,3,0,1,2,0.2,0.1,6.0,0.0,1.3442209,0.77820164,1.0397736,0.6929993
Ligue1,2020-2021,2021-02-17,Marseille,45,50.0,3,1,0,0,8,4,2,0,0.6,0.4,9.0,2.0,Nice,55,25.0,2,2,0,0,10,4,1,0,0.7,0.6,17.0,4.0,1.0180228,0.61140996,0.87142044,0.82510173
Ligue1,2020-2021,2021-02-19,Brest,51,66.7,2,2,0,0,19,7,2,0,1.8,1.5,29.0,4.0,Lyon,49,71.4,3,1,1,1,15,6,2,0,3.9,2.0,28.0,5.0,1.0018595,0.86915076,1.3798716,0.6611255
Ligue1,2020-2021,2021-02-20,Saint-Étienne,49,50.0,1,0,0,0,19,7,0,0,2.1,0.8,24.0,1.0,Reims,51,85.7,1,1,0,0,4,2,2,0,0.4,0.4,7.0,1.0,0.8501635,0.91693246,0.83427536,0.5862132
Ligue1,2020-2021,2021-02-20,Nantes,35,75.0,1,0,0,0,6,1,4,0,1.3,0.4,8.0,0.0,Marseille,65,0.0,1,1,0,0,7,4,1,1,0.5,0.5,14.0,2.0,0.7239895,0.75118434,1.2419027,0.7978928
Ligue1,2020-2021,2021-02-21,Montpellier,35,80.0,2,1,0,1,11,7,1,0,2.6,1.1,19.0,4.0,Rennes,65,71.4,1,1,0,0,14,5,2,0,1.8,1.4,22.0,2.0,0.9961179,0.9760517,1.3952923,0.8450262
Ligue1,2020-2021,2021-02-21,Nice,65,60.0,1,0,1,1,11,2,1,0,1.2,0.3,21.0,2.0,Metz,35,100.0,2,2,0,0,11,5,1,0,1.2,0.6,18.0,3.0,1.173868,1.204496,0.72696173,0.8614742
Ligue1,2020-2021,2021-02-21,Nîmes,30,100.0,2,2,0,0,8,3,0,0,0.4,0.2,13.0,4.0,Bordeaux,70,33.3,0,0,0,0,11,4,3,1,1.3,0.3,15.0,0.0,0.9611719,1.1892086,1.4567959,1.0163826
Ligue1,2020-2021,2021-02-21,Strasbourg,58,100.0,0,0,0,0,15,2,2,0,1.4,0.5,21.0,0.0,Angers,42,100.0,0,0,0,0,8,3,1,0,0.3,0.3,15.0,0.0,1.0589778,0.7797085,1.0321482,0.6968225
