League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
SerieA,2020-2021,12,Tue,2020-12-15,20:45,Benevento,1.4,0.8,Lazio,,Stadio Ciro Vigorito,Luca Pairetto,https://fbref.com/en/matches/2266b847/Benevento-Lazio-December-15-2020-Serie-A,1,1
SerieA,2020-2021,12,Wed,2020-12-16,18:30,Juventus,2.7,1.1,Atalanta,,Allianz Stadium,Daniele Doveri,https://fbref.com/en/matches/b021ae83/Juventus-Atalanta-December-16-2020-Serie-A,1,1
SerieA,2020-2021,12,Wed,2020-12-16,20:45,Fiorentina,2.0,1.1,Sassuolo,,Stadio Artemio Franchi,Paolo Valeri,https://fbref.com/en/matches/df0a6d79/Fiorentina-Sassuolo-December-16-2020-Serie-A,1,1
SerieA,2020-2021,12,Wed,2020-12-16,20:45,Genoa,1.2,1.5,Milan,,Stadio Comunale Luigi Ferraris,Daniele Orsato,https://fbref.com/en/matches/4cdf47d4/Genoa-Milan-December-16-2020-Serie-A,2,2
SerieA,2020-2021,12,Wed,2020-12-16,20:45,Spezia,3.7,2.0,Bologna,,Stadio Dino Manuzzi,Piero Giacomelli,https://fbref.com/en/matches/e4e6e1f4/Spezia-Bologna-December-16-2020-Serie-A,2,2
SerieA,2020-2021,12,Wed,2020-12-16,20:45,Hellas Verona,1.4,0.7,Sampdoria,,Stadio Marc'Antonio Bentegodi,Riccardo Ros,https://fbref.com/en/matches/842b86b0/Hellas-Verona-Sampdoria-December-16-2020-Serie-A,1,2
SerieA,2020-2021,12,Wed,2020-12-16,20:45,Inter,1.1,1.7,Napoli,,Stadio Giuseppe Meazza,Davide Massa,https://fbref.com/en/matches/b5f73bdc/Internazionale-Napoli-December-16-2020-Serie-A,1,0
SerieA,2020-2021,12,Wed,2020-12-16,20:45,Parma,1.0,0.3,Cagliari,,Stadio Ennio Tardini,Ivan Pezzuto,https://fbref.com/en/matches/2dd73236/Parma-Cagliari-December-16-2020-Serie-A,0,0
SerieA,2020-2021,12,Thu,2020-12-17,20:45,Roma,2.6,1.5,Torino,,Stadio Olimpico,Rosario Abisso,https://fbref.com/en/matches/1dab0587/Roma-Torino-December-17-2020-Serie-A,3,1
SerieA,2020-2021,13,Sat,2020-12-19,15:00,Fiorentina,1.2,1.1,Hellas Verona,,Stadio Artemio Franchi,Francesco Fourneau,https://fbref.com/en/matches/c2e0d138/Fiorentina-Hellas-Verona-December-19-2020-Serie-A,1,1
SerieA,2020-2021,13,Sat,2020-12-19,18:00,Sampdoria,1.9,0.9,Crotone,,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,https://fbref.com/en/matches/a69937eb/Sampdoria-Crotone-December-19-2020-Serie-A,3,1
SerieA,2020-2021,13,Sat,2020-12-19,20:45,Parma,0.7,2.5,Juventus,,Stadio Ennio Tardini,Giampaolo Calvarese,https://fbref.com/en/matches/0d8fbf46/Parma-Juventus-December-19-2020-Serie-A,0,4
SerieA,2020-2021,13,Sun,2020-12-20,12:30,Torino,0.9,1.6,Bologna,,Stadio Olimpico di Torino,Fabrizio Pasqua,https://fbref.com/en/matches/7d1527e6/Torino-Bologna-December-20-2020-Serie-A,1,1
SerieA,2020-2021,13,Sun,2020-12-20,15:00,Inter,1.8,0.8,Spezia,,Stadio Giuseppe Meazza,Michael Fabbri,https://fbref.com/en/matches/45ea2eb0/Internazionale-Spezia-December-20-2020-Serie-A,2,1
SerieA,2020-2021,13,Sun,2020-12-20,15:00,Benevento,1.6,0.3,Genoa,,Stadio Ciro Vigorito,Antonio Giua,https://fbref.com/en/matches/5bac0634/Benevento-Genoa-December-20-2020-Serie-A,2,0
SerieA,2020-2021,13,Sun,2020-12-20,15:00,Cagliari,0.5,1.4,Udinese,,Sardegna Arena,Marco Piccinini,https://fbref.com/en/matches/91d5a777/Cagliari-Udinese-December-20-2020-Serie-A,1,1
SerieA,2020-2021,13,Sun,2020-12-20,15:00,Sassuolo,0.9,1.5,Milan,,Stadio Città del Tricolore,Maurizio Mariani,https://fbref.com/en/matches/dde07477/Sassuolo-Milan-December-20-2020-Serie-A,1,2
SerieA,2020-2021,13,Sun,2020-12-20,18:00,Atalanta,2.0,0.8,Roma,,Stadio Atleti Azzurri d'Italia,Marco Di Bello,https://fbref.com/en/matches/c46eb263/Atalanta-Roma-December-20-2020-Serie-A,4,1
SerieA,2020-2021,13,Sun,2020-12-20,20:45,Lazio,0.8,0.9,Napoli,,Stadio Olimpico,Daniele Orsato,https://fbref.com/en/matches/7ca08670/Lazio-Napoli-December-20-2020-Serie-A,2,0
SerieA,2020-2021,14,Tue,2020-12-22,18:30,Crotone,0.8,1.2,Parma,,Stadio Ezio Scida,Fabio Maresca,https://fbref.com/en/matches/fe3251cd/Crotone-Parma-December-22-2020-Serie-A,2,1
